SRRecordID,SRStatus,Method Received,ServiceRequest,SRType,SRCreatedDate,SRUpdatedDate,SRDueDate,SRClosedDate,Neighborhood,District,CouncilDistrict,PoliceDistrict,PolicePostCode,Latitude,Longitude,Location
SR-100571,Open,Phone,Illegal Dumping,Illegal Dumping Request,12/20/2021,12/20/2021,12/20/2021,12/20/2021,Westport,CENTRAL,2,CENTRAL,476,39.485698,-76.434423,"39.485698, -76.434423"
SR-100572,Closed,Phone,Vacant Building,Vacant Building Request,10/11/2023,10/11/2023,10/11/2023,10/11/2023,Harlem Park,NORTHERN,11,NORTHERN,210,39.314442,-76.530187,"39.314442, -76.530187"
SR-100573,Open,Phone,Parking Complaint,Parking Complaint Request,9/19/2023,9/19/2023,9/19/2023,9/19/2023,Berea,EASTERN,11,EASTERN,877,39.434317,-76.528044,"39.434317, -76.528044"
SR-100574,Closed,Phone,Dead Animal,Dead Animal Request,1/9/2020,1/9/2020,1/9/2020,1/9/2020,Harlem Park,NORTHWESTERN,9,NORTHWESTERN,637,39.272203,-76.533394,"39.272203, -76.533394"
SR-100575,In Progress,Phone,Parking Complaint,Parking Complaint Request,2/22/2020,2/22/2020,2/22/2020,2/22/2020,Clifton Park,NORTHERN,1,NORTHERN,725,39.20122,-76.556447,"39.20122, -76.556447"
SR-100576,Open,Phone,Pothole,Pothole Request,8/1/2020,8/1/2020,8/1/2020,8/1/2020,Guilford,CENTRAL,13,CENTRAL,659,39.207275,-76.5069,"39.207275, -76.5069"
SR-100577,Open,Phone,Street Light Out,Street Light Out Request,7/17/2022,7/17/2022,7/17/2022,7/17/2022,Hampden,EASTERN,3,EASTERN,498,39.212031,-76.450107,"39.212031, -76.450107"
SR-100578,Open,Phone,Rat Rubout,Rat Rubout Request,8/11/2020,8/11/2020,8/11/2020,8/11/2020,Harlem Park,CENTRAL,4,CENTRAL,523,39.381793,-76.314291,"39.381793, -76.314291"
SR-100579,Closed,Phone,Rat Rubout,Rat Rubout Request,4/16/2021,4/16/2021,4/16/2021,4/16/2021,Middle East,NORTHEASTERN,9,NORTHEASTERN,250,39.217365,-76.433574,"39.217365, -76.433574"
SR-100580,Closed,Phone,Graffiti,Graffiti Request,10/15/2019,10/15/2019,10/15/2019,10/15/2019,Brooklyn,NORTHWESTERN,9,NORTHWESTERN,273,39.382612,-76.302049,"39.382612, -76.302049"
SR-100581,In Progress,Phone,Street Light Out,Street Light Out Request,1/21/2022,1/21/2022,1/21/2022,1/21/2022,Westport,EASTERN,7,EASTERN,241,39.308581,-76.442909,"39.308581, -76.442909"
SR-100582,In Progress,Phone,Parking Complaint,Parking Complaint Request,9/22/2023,9/22/2023,9/22/2023,9/22/2023,Druid Heights,NORTHEASTERN,9,NORTHEASTERN,802,39.451849,-76.47887,"39.451849, -76.47887"
SR-100583,In Progress,Phone,Parking Complaint,Parking Complaint Request,7/18/2019,7/18/2019,7/18/2019,7/18/2019,Cherry Hill,WESTERN,7,WESTERN,616,39.203382,-76.48648,"39.203382, -76.48648"
SR-100584,In Progress,Phone,Pothole,Pothole Request,3/16/2019,3/16/2019,3/16/2019,3/16/2019,Eastwood,WESTERN,6,WESTERN,275,39.293473,-76.340324,"39.293473, -76.340324"
SR-100585,In Progress,Phone,Pothole,Pothole Request,7/11/2021,7/11/2021,7/11/2021,7/11/2021,Berea,CENTRAL,11,CENTRAL,560,39.326687,-76.367127,"39.326687, -76.367127"
SR-100586,Closed,Phone,Dirty Street,Dirty Street Request,11/10/2020,11/10/2020,11/10/2020,11/10/2020,Irvington,NORTHWESTERN,10,NORTHWESTERN,553,39.382893,-76.463098,"39.382893, -76.463098"
SR-100587,Closed,Phone,Rat Rubout,Rat Rubout Request,1/18/2019,1/18/2019,1/18/2019,1/18/2019,Sandtown-Winchester,NORTHWESTERN,1,NORTHWESTERN,732,39.263638,-76.432371,"39.263638, -76.432371"
SR-100588,Open,Phone,Rat Rubout,Rat Rubout Request,12/9/2021,12/9/2021,12/9/2021,12/9/2021,Berea,NORTHERN,1,NORTHERN,378,39.495824,-76.434706,"39.495824, -76.434706"
SR-100589,Open,Phone,Illegal Dumping,Illegal Dumping Request,4/9/2020,4/9/2020,4/9/2020,4/9/2020,Roland Park,WESTERN,8,WESTERN,853,39.361756,-76.324619,"39.361756, -76.324619"
SR-100590,Closed,Phone,Dead Animal,Dead Animal Request,1/6/2022,1/6/2022,1/6/2022,1/6/2022,Clifton Park,NORTHWESTERN,12,NORTHWESTERN,130,39.221073,-76.301253,"39.221073, -76.301253"
SR-100591,Open,Phone,Vacant Building,Vacant Building Request,12/24/2022,12/24/2022,12/24/2022,12/24/2022,Greenmount West,CENTRAL,10,CENTRAL,691,39.216834,-76.32343,"39.216834, -76.32343"
SR-100592,Closed,Phone,Rat Rubout,Rat Rubout Request,4/21/2021,4/21/2021,4/21/2021,4/21/2021,Oliver,CENTRAL,14,CENTRAL,819,39.34961,-76.433265,"39.34961, -76.433265"
SR-100593,Open,Phone,Dead Animal,Dead Animal Request,3/21/2023,3/21/2023,3/21/2023,3/21/2023,Brooklyn,EASTERN,12,EASTERN,638,39.331645,-76.561983,"39.331645, -76.561983"
SR-100594,Open,Phone,Illegal Dumping,Illegal Dumping Request,5/3/2019,5/3/2019,5/3/2019,5/3/2019,Middle East,EASTERN,2,EASTERN,340,39.345983,-76.314863,"39.345983, -76.314863"
SR-100595,Closed,Phone,Vacant Building,Vacant Building Request,4/23/2022,4/23/2022,4/23/2022,4/23/2022,Clifton Park,CENTRAL,2,CENTRAL,589,39.445565,-76.308078,"39.445565, -76.308078"
SR-100596,Open,Phone,Dirty Street,Dirty Street Request,3/9/2022,3/9/2022,3/9/2022,3/9/2022,Eastwood,SOUTHERN,5,SOUTHERN,352,39.380687,-76.310357,"39.380687, -76.310357"
SR-100597,Closed,Phone,Street Light Out,Street Light Out Request,8/18/2019,8/18/2019,8/18/2019,8/18/2019,Brooklyn,NORTHERN,6,NORTHERN,764,39.26781,-76.35784,"39.26781, -76.35784"
SR-100598,Closed,Phone,Pothole,Pothole Request,7/14/2022,7/14/2022,7/14/2022,7/14/2022,Mount Washington,WESTERN,8,WESTERN,633,39.358363,-76.352526,"39.358363, -76.352526"
SR-100599,Closed,Phone,Illegal Dumping,Illegal Dumping Request,5/1/2022,5/1/2022,5/1/2022,5/1/2022,Pigtown,CENTRAL,7,CENTRAL,242,39.332665,-76.511709,"39.332665, -76.511709"
SR-100600,In Progress,Phone,Illegal Dumping,Illegal Dumping Request,12/16/2023,12/16/2023,12/16/2023,12/16/2023,Druid Heights,WESTERN,3,WESTERN,423,39.45275,-76.497117,"39.45275, -76.497117"
SR-100601,Open,Phone,Rat Rubout,Rat Rubout Request,3/9/2021,3/9/2021,3/9/2021,3/9/2021,Roland Park,SOUTHERN,3,SOUTHERN,724,39.436475,-76.47943,"39.436475, -76.47943"
SR-100602,Closed,Phone,Abandoned Vehicle,Abandoned Vehicle Request,1/15/2023,1/15/2023,1/15/2023,1/15/2023,Cherry Hill,WESTERN,10,WESTERN,377,39.494803,-76.473993,"39.494803, -76.473993"
SR-100603,Open,Phone,Graffiti,Graffiti Request,2/11/2019,2/11/2019,2/11/2019,2/11/2019,Harlem Park,EASTERN,12,EASTERN,338,39.268299,-76.550908,"39.268299, -76.550908"
SR-100604,Closed,Phone,Dirty Street,Dirty Street Request,9/7/2023,9/7/2023,9/7/2023,9/7/2023,Berea,EASTERN,9,EASTERN,782,39.240488,-76.539133,"39.240488, -76.539133"
SR-100605,Closed,Phone,Illegal Dumping,Illegal Dumping Request,7/5/2023,7/5/2023,7/5/2023,7/5/2023,Charles Village,WESTERN,11,WESTERN,613,39.39407,-76.524135,"39.39407, -76.524135"
SR-100606,Open,Phone,Graffiti,Graffiti Request,10/14/2020,10/14/2020,10/14/2020,10/14/2020,Guilford,EASTERN,6,EASTERN,609,39.218119,-76.491879,"39.218119, -76.491879"
SR-100607,Open,Phone,Dead Animal,Dead Animal Request,1/18/2023,1/18/2023,1/18/2023,1/18/2023,Pigtown,CENTRAL,12,CENTRAL,412,39.347184,-76.322183,"39.347184, -76.322183"
SR-100608,Closed,Phone,Street Light Out,Street Light Out Request,3/14/2023,3/14/2023,3/14/2023,3/14/2023,Homeland,NORTHERN,11,NORTHERN,508,39.269544,-76.49031,"39.269544, -76.49031"
SR-100609,Open,Phone,Parking Complaint,Parking Complaint Request,3/27/2019,3/27/2019,3/27/2019,3/27/2019,Harlem Park,NORTHEASTERN,11,NORTHEASTERN,137,39.458532,-76.343394,"39.458532, -76.343394"
SR-100610,In Progress,Phone,Pothole,Pothole Request,2/10/2022,2/10/2022,2/10/2022,2/10/2022,Morrell Park,NORTHERN,1,NORTHERN,148,39.36997,-76.342856,"39.36997, -76.342856"
SR-100611,In Progress,Phone,Dirty Street,Dirty Street Request,7/12/2022,7/12/2022,7/12/2022,7/12/2022,Irvington,NORTHEASTERN,5,NORTHEASTERN,837,39.461902,-76.507328,"39.461902, -76.507328"
SR-100612,In Progress,Phone,Vacant Building,Vacant Building Request,2/16/2019,2/16/2019,2/16/2019,2/16/2019,Curtis Bay,NORTHEASTERN,12,NORTHEASTERN,602,39.456263,-76.560912,"39.456263, -76.560912"
SR-100613,Open,Phone,Abandoned Vehicle,Abandoned Vehicle Request,1/21/2020,1/21/2020,1/21/2020,1/21/2020,Guilford,SOUTHERN,11,SOUTHERN,790,39.446403,-76.56084,"39.446403, -76.56084"
SR-100614,Closed,Phone,Pothole,Pothole Request,8/22/2023,8/22/2023,8/22/2023,8/22/2023,Berea,WESTERN,3,WESTERN,211,39.349722,-76.312514,"39.349722, -76.312514"
SR-100615,Closed,Phone,Pothole,Pothole Request,7/19/2021,7/19/2021,7/19/2021,7/19/2021,Greenmount West,EASTERN,9,EASTERN,795,39.424845,-76.582265,"39.424845, -76.582265"
SR-100616,Open,Phone,Graffiti,Graffiti Request,2/27/2019,2/27/2019,2/27/2019,2/27/2019,Eastwood,EASTERN,1,EASTERN,754,39.26402,-76.326143,"39.26402, -76.326143"
SR-100617,Open,Phone,Abandoned Vehicle,Abandoned Vehicle Request,1/14/2019,1/14/2019,1/14/2019,1/14/2019,Belair-Edison,SOUTHERN,7,SOUTHERN,363,39.244308,-76.462485,"39.244308, -76.462485"
SR-100618,In Progress,Phone,Parking Complaint,Parking Complaint Request,11/10/2023,11/10/2023,11/10/2023,11/10/2023,Curtis Bay,SOUTHERN,11,SOUTHERN,802,39.301529,-76.324716,"39.301529, -76.324716"
SR-100619,Open,Phone,Street Light Out,Street Light Out Request,6/7/2019,6/7/2019,6/7/2019,6/7/2019,Hampden,SOUTHERN,5,SOUTHERN,181,39.466629,-76.398427,"39.466629, -76.398427"
SR-100620,Open,Phone,Dirty Street,Dirty Street Request,3/17/2019,3/17/2019,3/17/2019,3/17/2019,Upton,EASTERN,14,EASTERN,662,39.463165,-76.542326,"39.463165, -76.542326"
SR-100621,In Progress,Phone,Rat Rubout,Rat Rubout Request,6/12/2022,6/12/2022,6/12/2022,6/12/2022,Berea,CENTRAL,12,CENTRAL,291,39.348063,-76.505072,"39.348063, -76.505072"
SR-100622,Open,Phone,Abandoned Vehicle,Abandoned Vehicle Request,11/12/2019,11/12/2019,11/12/2019,11/12/2019,Harlem Park,SOUTHERN,12,SOUTHERN,268,39.488678,-76.310672,"39.488678, -76.310672"
SR-100623,Open,Phone,Dead Animal,Dead Animal Request,2/13/2019,2/13/2019,2/13/2019,2/13/2019,Charles Village,NORTHWESTERN,11,NORTHWESTERN,237,39.206141,-76.402339,"39.206141, -76.402339"
SR-100624,Open,Phone,Vacant Building,Vacant Building Request,12/9/2022,12/9/2022,12/9/2022,12/9/2022,Irvington,EASTERN,3,EASTERN,707,39.268179,-76.367288,"39.268179, -76.367288"
SR-100625,In Progress,Phone,Parking Complaint,Parking Complaint Request,11/15/2021,11/15/2021,11/15/2021,11/15/2021,Pen Lucy,SOUTHERN,12,SOUTHERN,758,39.48461,-76.325446,"39.48461, -76.325446"
SR-100626,Open,Phone,Street Light Out,Street Light Out Request,5/28/2019,5/28/2019,5/28/2019,5/28/2019,Guilford,SOUTHERN,13,SOUTHERN,502,39.238844,-76.409113,"39.238844, -76.409113"
SR-100627,In Progress,Phone,Rat Rubout,Rat Rubout Request,8/5/2023,8/5/2023,8/5/2023,8/5/2023,Guilford,SOUTHERN,2,SOUTHERN,676,39.263327,-76.367934,"39.263327, -76.367934"
SR-100628,In Progress,Phone,Graffiti,Graffiti Request,8/21/2022,8/21/2022,8/21/2022,8/21/2022,Waverly,NORTHEASTERN,8,NORTHEASTERN,672,39.206535,-76.421069,"39.206535, -76.421069"
SR-100629,Closed,Phone,Dirty Street,Dirty Street Request,10/17/2020,10/17/2020,10/17/2020,10/17/2020,Westport,SOUTHERN,11,SOUTHERN,365,39.370976,-76.580192,"39.370976, -76.580192"
SR-100630,Open,Phone,Illegal Dumping,Illegal Dumping Request,9/5/2020,9/5/2020,9/5/2020,9/5/2020,Belair-Edison,NORTHEASTERN,8,NORTHEASTERN,893,39.351776,-76.311878,"39.351776, -76.311878"
SR-100631,In Progress,Phone,Graffiti,Graffiti Request,5/17/2020,5/17/2020,5/17/2020,5/17/2020,Harlem Park,NORTHERN,8,NORTHERN,677,39.200529,-76.407024,"39.200529, -76.407024"
SR-100632,In Progress,Phone,Vacant Building,Vacant Building Request,6/25/2019,6/25/2019,6/25/2019,6/25/2019,Morrell Park,WESTERN,6,WESTERN,487,39.268578,-76.396436,"39.268578, -76.396436"
SR-100633,Closed,Phone,Vacant Building,Vacant Building Request,4/10/2020,4/10/2020,4/10/2020,4/10/2020,Pimlico,NORTHEASTERN,8,NORTHEASTERN,808,39.28257,-76.384983,"39.28257, -76.384983"
SR-100634,In Progress,Phone,Dead Animal,Dead Animal Request,7/28/2019,7/28/2019,7/28/2019,7/28/2019,Sandtown-Winchester,WESTERN,10,WESTERN,436,39.221335,-76.379876,"39.221335, -76.379876"
SR-100635,Open,Phone,Rat Rubout,Rat Rubout Request,4/11/2021,4/11/2021,4/11/2021,4/11/2021,Irvington,CENTRAL,5,CENTRAL,433,39.424855,-76.403253,"39.424855, -76.403253"
SR-100636,In Progress,Phone,Graffiti,Graffiti Request,4/23/2022,4/23/2022,4/23/2022,4/23/2022,Irvington,NORTHEASTERN,11,NORTHEASTERN,203,39.246814,-76.550939,"39.246814, -76.550939"
SR-100637,In Progress,Phone,Abandoned Vehicle,Abandoned Vehicle Request,7/10/2020,7/10/2020,7/10/2020,7/10/2020,Waverly,NORTHEASTERN,2,NORTHEASTERN,427,39.228398,-76.401998,"39.228398, -76.401998"
SR-100638,In Progress,Phone,Dead Animal,Dead Animal Request,9/17/2022,9/17/2022,9/17/2022,9/17/2022,Pigtown,SOUTHERN,8,SOUTHERN,153,39.430164,-76.409306,"39.430164, -76.409306"
SR-100639,Closed,Phone,Dirty Street,Dirty Street Request,1/15/2021,1/15/2021,1/15/2021,1/15/2021,Oliver,NORTHEASTERN,1,NORTHEASTERN,753,39.311308,-76.406406,"39.311308, -76.406406"
SR-100640,Closed,Phone,Street Light Out,Street Light Out Request,11/7/2022,11/7/2022,11/7/2022,11/7/2022,Govans,NORTHWESTERN,12,NORTHWESTERN,772,39.321399,-76.320498,"39.321399, -76.320498"
SR-100641,Open,Phone,Street Light Out,Street Light Out Request,3/14/2020,3/14/2020,3/14/2020,3/14/2020,Mount Washington,NORTHERN,8,NORTHERN,720,39.245877,-76.312665,"39.245877, -76.312665"
SR-100642,Closed,Phone,Street Light Out,Street Light Out Request,12/16/2021,12/16/2021,12/16/2021,12/16/2021,Middle East,NORTHEASTERN,12,NORTHEASTERN,756,39.354027,-76.300376,"39.354027, -76.300376"
SR-100643,Open,Phone,Illegal Dumping,Illegal Dumping Request,9/16/2023,9/16/2023,9/16/2023,9/16/2023,Curtis Bay,EASTERN,4,EASTERN,735,39.248925,-76.308843,"39.248925, -76.308843"
SR-100644,In Progress,Phone,Graffiti,Graffiti Request,4/13/2022,4/13/2022,4/13/2022,4/13/2022,Morrell Park,WESTERN,5,WESTERN,374,39.443228,-76.509837,"39.443228, -76.509837"
SR-100645,Closed,Phone,Rat Rubout,Rat Rubout Request,9/22/2023,9/22/2023,9/22/2023,9/22/2023,Druid Heights,NORTHERN,12,NORTHERN,682,39.474344,-76.464288,"39.474344, -76.464288"
SR-100646,Closed,Phone,Dirty Street,Dirty Street Request,7/26/2020,7/26/2020,7/26/2020,7/26/2020,Belair-Edison,WESTERN,6,WESTERN,207,39.205356,-76.474177,"39.205356, -76.474177"
SR-100647,Open,Phone,Vacant Building,Vacant Building Request,6/6/2023,6/6/2023,6/6/2023,6/6/2023,Park Heights,WESTERN,14,WESTERN,858,39.3339,-76.359713,"39.3339, -76.359713"
SR-100648,In Progress,Phone,Dead Animal,Dead Animal Request,11/11/2021,11/11/2021,11/11/2021,11/11/2021,Oliver,NORTHEASTERN,11,NORTHEASTERN,556,39.25792,-76.538566,"39.25792, -76.538566"
SR-100649,In Progress,Phone,Dead Animal,Dead Animal Request,2/26/2020,2/26/2020,2/26/2020,2/26/2020,Morrell Park,NORTHERN,6,NORTHERN,492,39.392344,-76.354815,"39.392344, -76.354815"
SR-100650,Closed,Phone,Street Light Out,Street Light Out Request,7/24/2023,7/24/2023,7/24/2023,7/24/2023,Roland Park,NORTHEASTERN,3,NORTHEASTERN,215,39.313838,-76.410866,"39.313838, -76.410866"
SR-100651,Open,Phone,Rat Rubout,Rat Rubout Request,1/6/2019,1/6/2019,1/6/2019,1/6/2019,Waverly,NORTHEASTERN,13,NORTHEASTERN,676,39.327245,-76.401126,"39.327245, -76.401126"
SR-100652,Open,Phone,Pothole,Pothole Request,11/25/2023,11/25/2023,11/25/2023,11/25/2023,Pimlico,NORTHERN,11,NORTHERN,228,39.430535,-76.49469,"39.430535, -76.49469"
SR-100653,In Progress,Phone,Parking Complaint,Parking Complaint Request,11/2/2023,11/2/2023,11/2/2023,11/2/2023,Park Heights,NORTHWESTERN,1,NORTHWESTERN,438,39.257984,-76.41578,"39.257984, -76.41578"
SR-100654,Closed,Phone,Abandoned Vehicle,Abandoned Vehicle Request,7/20/2022,7/20/2022,7/20/2022,7/20/2022,Roland Park,NORTHWESTERN,10,NORTHWESTERN,800,39.419055,-76.459701,"39.419055, -76.459701"
SR-100655,Open,Phone,Abandoned Vehicle,Abandoned Vehicle Request,5/22/2022,5/22/2022,5/22/2022,5/22/2022,Cherry Hill,CENTRAL,11,CENTRAL,725,39.253696,-76.326752,"39.253696, -76.326752"
SR-100656,In Progress,Phone,Illegal Dumping,Illegal Dumping Request,2/3/2020,2/3/2020,2/3/2020,2/3/2020,Oliver,SOUTHERN,13,SOUTHERN,311,39.249056,-76.521956,"39.249056, -76.521956"
SR-100657,Open,Phone,Illegal Dumping,Illegal Dumping Request,11/1/2020,11/1/2020,11/1/2020,11/1/2020,Berea,EASTERN,2,EASTERN,417,39.33382,-76.542155,"39.33382, -76.542155"
SR-100658,In Progress,Phone,Vacant Building,Vacant Building Request,5/21/2021,5/21/2021,5/21/2021,5/21/2021,Mount Washington,CENTRAL,10,CENTRAL,823,39.442764,-76.360213,"39.442764, -76.360213"
SR-100659,In Progress,Phone,Parking Complaint,Parking Complaint Request,6/22/2021,6/22/2021,6/22/2021,6/22/2021,Morrell Park,EASTERN,4,EASTERN,666,39.252743,-76.52119,"39.252743, -76.52119"
SR-100660,Closed,Phone,Street Light Out,Street Light Out Request,12/27/2023,12/27/2023,12/27/2023,12/27/2023,Pigtown,NORTHEASTERN,14,NORTHEASTERN,463,39.334027,-76.40055,"39.334027, -76.40055"
SR-100661,Open,Phone,Rat Rubout,Rat Rubout Request,11/21/2020,11/21/2020,11/21/2020,11/21/2020,Johnston Square,NORTHERN,1,NORTHERN,428,39.299424,-76.405883,"39.299424, -76.405883"
SR-100662,Closed,Phone,Graffiti,Graffiti Request,3/12/2023,3/12/2023,3/12/2023,3/12/2023,Eastwood,NORTHEASTERN,2,NORTHEASTERN,768,39.437092,-76.31869,"39.437092, -76.31869"
SR-100663,Open,Phone,Illegal Dumping,Illegal Dumping Request,3/1/2022,3/1/2022,3/1/2022,3/1/2022,Berea,EASTERN,14,EASTERN,859,39.373716,-76.517833,"39.373716, -76.517833"
SR-100664,Open,Phone,Parking Complaint,Parking Complaint Request,2/20/2022,2/20/2022,2/20/2022,2/20/2022,Pimlico,EASTERN,13,EASTERN,109,39.418459,-76.394111,"39.418459, -76.394111"
SR-100665,Open,Phone,Dead Animal,Dead Animal Request,1/23/2021,1/23/2021,1/23/2021,1/23/2021,Upton,CENTRAL,2,CENTRAL,101,39.281633,-76.599559,"39.281633, -76.599559"
SR-100666,Open,Phone,Vacant Building,Vacant Building Request,6/15/2021,6/15/2021,6/15/2021,6/15/2021,Cherry Hill,EASTERN,11,EASTERN,888,39.338431,-76.474224,"39.338431, -76.474224"
SR-100667,Closed,Phone,Abandoned Vehicle,Abandoned Vehicle Request,12/15/2021,12/15/2021,12/15/2021,12/15/2021,Homeland,EASTERN,5,EASTERN,185,39.376385,-76.457018,"39.376385, -76.457018"
SR-100668,In Progress,Phone,Illegal Dumping,Illegal Dumping Request,1/14/2021,1/14/2021,1/14/2021,1/14/2021,Charles Village,NORTHEASTERN,13,NORTHEASTERN,843,39.384292,-76.362318,"39.384292, -76.362318"
SR-100669,Open,Phone,Parking Complaint,Parking Complaint Request,1/20/2020,1/20/2020,1/20/2020,1/20/2020,Belair-Edison,NORTHWESTERN,5,NORTHWESTERN,819,39.428227,-76.544254,"39.428227, -76.544254"
SR-100670,Closed,Phone,Parking Complaint,Parking Complaint Request,7/27/2019,7/27/2019,7/27/2019,7/27/2019,Oliver,CENTRAL,14,CENTRAL,573,39.485232,-76.499676,"39.485232, -76.499676"
SR-100671,Open,Phone,Abandoned Vehicle,Abandoned Vehicle Request,6/7/2019,6/7/2019,6/7/2019,6/7/2019,Curtis Bay,NORTHERN,8,NORTHERN,826,39.362952,-76.599979,"39.362952, -76.599979"
SR-100672,Closed,Phone,Pothole,Pothole Request,3/19/2022,3/19/2022,3/19/2022,3/19/2022,Middle East,NORTHEASTERN,7,NORTHEASTERN,214,39.480366,-76.359074,"39.480366, -76.359074"
SR-100673,Closed,Phone,Parking Complaint,Parking Complaint Request,8/4/2019,8/4/2019,8/4/2019,8/4/2019,Pimlico,NORTHERN,1,NORTHERN,325,39.319424,-76.480808,"39.319424, -76.480808"
SR-100674,In Progress,Phone,Pothole,Pothole Request,1/11/2022,1/11/2022,1/11/2022,1/11/2022,Greenmount West,NORTHERN,11,NORTHERN,687,39.280758,-76.564113,"39.280758, -76.564113"
SR-100675,Open,Phone,Dead Animal,Dead Animal Request,8/20/2022,8/20/2022,8/20/2022,8/20/2022,Clifton Park,NORTHERN,5,NORTHERN,522,39.231173,-76.427423,"39.231173, -76.427423"
SR-100676,In Progress,Phone,Pothole,Pothole Request,10/13/2023,10/13/2023,10/13/2023,10/13/2023,Johnston Square,NORTHEASTERN,7,NORTHEASTERN,170,39.364851,-76.518656,"39.364851, -76.518656"
SR-100677,In Progress,Phone,Dead Animal,Dead Animal Request,10/28/2020,10/28/2020,10/28/2020,10/28/2020,Mount Washington,NORTHWESTERN,8,NORTHWESTERN,654,39.20552,-76.399141,"39.20552, -76.399141"
SR-100678,In Progress,Phone,Rat Rubout,Rat Rubout Request,8/28/2022,8/28/2022,8/28/2022,8/28/2022,Middle East,SOUTHERN,5,SOUTHERN,896,39.352532,-76.448577,"39.352532, -76.448577"
SR-100679,In Progress,Phone,Parking Complaint,Parking Complaint Request,10/13/2021,10/13/2021,10/13/2021,10/13/2021,Brooklyn,EASTERN,3,EASTERN,557,39.361367,-76.470758,"39.361367, -76.470758"
SR-100680,Closed,Phone,Pothole,Pothole Request,12/8/2020,12/8/2020,12/8/2020,12/8/2020,Pigtown,WESTERN,6,WESTERN,363,39.370964,-76.467918,"39.370964, -76.467918"
SR-100681,Closed,Phone,Graffiti,Graffiti Request,10/12/2021,10/12/2021,10/12/2021,10/12/2021,Oliver,NORTHERN,13,NORTHERN,321,39.443724,-76.54168,"39.443724, -76.54168"
SR-100682,Closed,Phone,Graffiti,Graffiti Request,12/22/2020,12/22/2020,12/22/2020,12/22/2020,Govans,EASTERN,13,EASTERN,849,39.450587,-76.485443,"39.450587, -76.485443"
SR-100683,Closed,Phone,Rat Rubout,Rat Rubout Request,1/18/2021,1/18/2021,1/18/2021,1/18/2021,Middle East,NORTHEASTERN,14,NORTHEASTERN,515,39.254753,-76.511867,"39.254753, -76.511867"
SR-100684,Open,Phone,Graffiti,Graffiti Request,11/8/2019,11/8/2019,11/8/2019,11/8/2019,Westport,WESTERN,10,WESTERN,385,39.326042,-76.502184,"39.326042, -76.502184"
SR-100685,Closed,Phone,Graffiti,Graffiti Request,11/26/2020,11/26/2020,11/26/2020,11/26/2020,Eastwood,CENTRAL,11,CENTRAL,341,39.31211,-76.428982,"39.31211, -76.428982"
SR-100686,In Progress,Phone,Dirty Street,Dirty Street Request,4/4/2019,4/4/2019,4/4/2019,4/4/2019,Oliver,WESTERN,12,WESTERN,176,39.21882,-76.568138,"39.21882, -76.568138"
SR-100687,Closed,Phone,Pothole,Pothole Request,10/26/2022,10/26/2022,10/26/2022,10/26/2022,Pen Lucy,NORTHWESTERN,1,NORTHWESTERN,411,39.28273,-76.467971,"39.28273, -76.467971"
SR-100688,Open,Phone,Pothole,Pothole Request,5/20/2021,5/20/2021,5/20/2021,5/20/2021,Greenmount West,CENTRAL,9,CENTRAL,166,39.430996,-76.395294,"39.430996, -76.395294"
SR-100689,Open,Phone,Abandoned Vehicle,Abandoned Vehicle Request,4/20/2023,4/20/2023,4/20/2023,4/20/2023,Park Heights,NORTHEASTERN,2,NORTHEASTERN,820,39.348354,-76.43061,"39.348354, -76.43061"
SR-100690,Open,Phone,Rat Rubout,Rat Rubout Request,11/6/2023,11/6/2023,11/6/2023,11/6/2023,Clifton Park,NORTHEASTERN,9,NORTHEASTERN,536,39.378958,-76.593667,"39.378958, -76.593667"
SR-100691,Open,Phone,Vacant Building,Vacant Building Request,9/3/2022,9/3/2022,9/3/2022,9/3/2022,Eastwood,NORTHEASTERN,11,NORTHEASTERN,536,39.458041,-76.47133,"39.458041, -76.47133"
